form_5,rank,deficits_surplus,form_5_opp,rank_opp,deficits_surplus_opp
0.429530201342282,0.449664429530201,0.389261744966443,0.422818791946309,0.456375838926175,0.369127516778524
0.463087248322148,0.409395973154362,0.416107382550336,0.449664429530201,0.429530201342282,0.402684563758389
0.476510067114094,0.516778523489933,0.442953020134228,0.456375838926175,0.422818791946309,0.416107382550336
0.442953020134228,0.469798657718121,0.402684563758389,0.442953020134228,0.463087248322148,0.402684563758389
0.422818791946309,0.496644295302013,0.375838926174497,0.469798657718121,0.523489932885906,0.416107382550336
0.463087248322148,0.409395973154362,0.449664429530201,0.429530201342282,0.476510067114094,0.389261744966443
0.429530201342282,0.449664429530201,0.375838926174497,0.469798657718121,0.496644295302013,0.409395973154362
0.469798657718121,0.51006711409396,0.409395973154362,0.449664429530201,0.429530201342282,0.402684563758389
0.469798657718121,0.483221476510067,0.422818791946309,0.469798657718121,0.476510067114094,0.429530201342282
0.48993288590604,0.469798657718121,0.442953020134228,0.429530201342282,0.442953020134228,0.38255033557047
0.48993288590604,0.496644295302013,0.456375838926175,0.48993288590604,0.51006711409396,0.469798657718121
0.429530201342282,0.476510067114094,0.375838926174497,0.476510067114094,0.503355704697987,0.436241610738255
0.442953020134228,0.422818791946309,0.395973154362416,0.483221476510067,0.463087248322148,0.463087248322148
0.429530201342282,0.442953020134228,0.36241610738255,0.422818791946309,0.436241610738255,0.355704697986577
0.429530201342282,0.416107382550336,0.355704697986577,0.476510067114094,0.442953020134228,0.449664429530201
0.456375838926175,0.516778523489933,0.429530201342282,0.456375838926175,0.416107382550336,0.395973154362416
0.422818791946309,0.483221476510067,0.36241610738255,0.416107382550336,0.48993288590604,0.369127516778524
0.429530201342282,0.476510067114094,0.389261744966443,0.409395973154362,0.523489932885906,0.348993288590604
0.442953020134228,0.449664429530201,0.38255033557047,0.449664429530201,0.436241610738255,0.375838926174497
0.456375838926175,0.409395973154362,0.422818791946309,0.442953020134228,0.442953020134228,0.38255033557047
0.436241610738255,0.422818791946309,0.402684563758389,0.429530201342282,0.503355704697987,0.389261744966443
0.483221476510067,0.516778523489933,0.463087248322148,0.456375838926175,0.429530201342282,0.38255033557047
0.469798657718121,0.536912751677852,0.422818791946309,0.449664429530201,0.449664429530201,0.395973154362416
0.449664429530201,0.442953020134228,0.389261744966443,0.476510067114094,0.530201342281879,0.422818791946309
0.442953020134228,0.469798657718121,0.389261744966443,0.429530201342282,0.496644295302013,0.389261744966443
0.429530201342282,0.483221476510067,0.369127516778524,0.449664429530201,0.436241610738255,0.369127516778524
0.442953020134228,0.463087248322148,0.402684563758389,0.463087248322148,0.416107382550336,0.416107382550336
0.429530201342282,0.48993288590604,0.38255033557047,0.476510067114094,0.523489932885906,0.449664429530201
0.429530201342282,0.442953020134228,0.38255033557047,0.409395973154362,0.476510067114094,0.38255033557047
0.456375838926175,0.416107382550336,0.416107382550336,0.429530201342282,0.469798657718121,0.369127516778524
0.469798657718121,0.51006711409396,0.429530201342282,0.476510067114094,0.496644295302013,0.442953020134228
0.48993288590604,0.48993288590604,0.456375838926175,0.442953020134228,0.436241610738255,0.402684563758389
0.469798657718121,0.530201342281879,0.409395973154362,0.449664429530201,0.536912751677852,0.402684563758389
0.442953020134228,0.429530201342282,0.402684563758389,0.469798657718121,0.516778523489933,0.416107382550336
0.416107382550336,0.483221476510067,0.375838926174497,0.416107382550336,0.463087248322148,0.369127516778524
0.469798657718121,0.523489932885906,0.409395973154362,0.422818791946309,0.483221476510067,0.355704697986577
0.456375838926175,0.442953020134228,0.395973154362416,0.469798657718121,0.51006711409396,0.429530201342282
0.456375838926175,0.422818791946309,0.436241610738255,0.469798657718121,0.516778523489933,0.429530201342282
0.456375838926175,0.436241610738255,0.402684563758389,0.416107382550336,0.496644295302013,0.355704697986577
0.436241610738255,0.449664429530201,0.402684563758389,0.463087248322148,0.409395973154362,0.449664429530201
0.429530201342282,0.469798657718121,0.369127516778524,0.456375838926175,0.429530201342282,0.422818791946309
0.463087248322148,0.51006711409396,0.389261744966443,0.422818791946309,0.449664429530201,0.36241610738255
0.469798657718121,0.483221476510067,0.422818791946309,0.483221476510067,0.476510067114094,0.436241610738255
0.483221476510067,0.469798657718121,0.456375838926175,0.409395973154362,0.456375838926175,0.38255033557047
0.463087248322148,0.503355704697987,0.416107382550336,0.429530201342282,0.416107382550336,0.389261744966443
0.469798657718121,0.463087248322148,0.442953020134228,0.449664429530201,0.422818791946309,0.389261744966443
0.436241610738255,0.429530201342282,0.375838926174497,0.463087248322148,0.469798657718121,0.409395973154362
0.429530201342282,0.449664429530201,0.375838926174497,0.436241610738255,0.436241610738255,0.389261744966443
0.429530201342282,0.416107382550336,0.402684563758389,0.449664429530201,0.483221476510067,0.409395973154362
0.429530201342282,0.442953020134228,0.369127516778524,0.442953020134228,0.409395973154362,0.409395973154362
0.503355704697987,0.422818791946309,0.496644295302013,0.469798657718121,0.456375838926175,0.402684563758389
0.436241610738255,0.463087248322148,0.375838926174497,0.442953020134228,0.449664429530201,0.429530201342282
0.48993288590604,0.503355704697987,0.442953020134228,0.449664429530201,0.429530201342282,0.402684563758389
0.436241610738255,0.456375838926175,0.409395973154362,0.449664429530201,0.422818791946309,0.429530201342282
0.442953020134228,0.456375838926175,0.355704697986577,0.416107382550336,0.51006711409396,0.38255033557047
0.436241610738255,0.476510067114094,0.422818791946309,0.463087248322148,0.409395973154362,0.456375838926175
0.449664429530201,0.523489932885906,0.416107382550336,0.442953020134228,0.456375838926175,0.38255033557047
0.442953020134228,0.409395973154362,0.416107382550336,0.449664429530201,0.422818791946309,0.395973154362416
0.429530201342282,0.449664429530201,0.38255033557047,0.476510067114094,0.503355704697987,0.402684563758389
0.416107382550336,0.463087248322148,0.38255033557047,0.436241610738255,0.456375838926175,0.389261744966443
0.422818791946309,0.48993288590604,0.375838926174497,0.463087248322148,0.416107382550336,0.429530201342282
0.469798657718121,0.496644295302013,0.422818791946309,0.429530201342282,0.429530201342282,0.355704697986577
0.442953020134228,0.409395973154362,0.375838926174497,0.483221476510067,0.48993288590604,0.456375838926175
0.469798657718121,0.476510067114094,0.409395973154362,0.48993288590604,0.456375838926175,0.449664429530201
0.416107382550336,0.409395973154362,0.322147651006711,0.409395973154362,0.429530201342282,0.328859060402685
0.469798657718121,0.436241610738255,0.469798657718121,0.422818791946309,0.469798657718121,0.395973154362416
0.436241610738255,0.463087248322148,0.38255033557047,0.436241610738255,0.469798657718121,0.395973154362416
0.469798657718121,0.496644295302013,0.463087248322148,0.469798657718121,0.503355704697987,0.436241610738255
0.436241610738255,0.449664429530201,0.389261744966443,0.442953020134228,0.442953020134228,0.38255033557047
0.429530201342282,0.436241610738255,0.36241610738255,0.469798657718121,0.48993288590604,0.422818791946309
0.416107382550336,0.429530201342282,0.355704697986577,0.442953020134228,0.422818791946309,0.375838926174497
0.463087248322148,0.483221476510067,0.409395973154362,0.449664429530201,0.409395973154362,0.395973154362416
0.463087248322148,0.51006711409396,0.409395973154362,0.456375838926175,0.422818791946309,0.402684563758389
0.442953020134228,0.456375838926175,0.375838926174497,0.442953020134228,0.463087248322148,0.375838926174497
0.436241610738255,0.416107382550336,0.429530201342282,0.456375838926175,0.409395973154362,0.422818791946309
0.463087248322148,0.516778523489933,0.38255033557047,0.436241610738255,0.449664429530201,0.409395973154362
0.409395973154362,0.523489932885906,0.342281879194631,0.436241610738255,0.469798657718121,0.375838926174497
0.436241610738255,0.429530201342282,0.38255033557047,0.449664429530201,0.442953020134228,0.395973154362416
0.449664429530201,0.436241610738255,0.389261744966443,0.463087248322148,0.51006711409396,0.456375838926175
0.449664429530201,0.536912751677852,0.375838926174497,0.456375838926175,0.523489932885906,0.416107382550336
0.449664429530201,0.442953020134228,0.395973154362416,0.442953020134228,0.449664429530201,0.395973154362416
0.456375838926175,0.422818791946309,0.429530201342282,0.422818791946309,0.456375838926175,0.38255033557047
0.449664429530201,0.483221476510067,0.409395973154362,0.422818791946309,0.442953020134228,0.348993288590604
0.409395973154362,0.449664429530201,0.36241610738255,0.456375838926175,0.496644295302013,0.429530201342282
0.469798657718121,0.51006711409396,0.409395973154362,0.429530201342282,0.416107382550336,0.375838926174497
0.416107382550336,0.436241610738255,0.369127516778524,0.456375838926175,0.503355704697987,0.416107382550336
0.463087248322148,0.476510067114094,0.442953020134228,0.456375838926175,0.48993288590604,0.436241610738255
0.449664429530201,0.516778523489933,0.409395973154362,0.422818791946309,0.456375838926175,0.375838926174497
0.476510067114094,0.469798657718121,0.409395973154362,0.449664429530201,0.536912751677852,0.402684563758389
0.449664429530201,0.416107382550336,0.416107382550336,0.436241610738255,0.469798657718121,0.395973154362416
0.483221476510067,0.48993288590604,0.456375838926175,0.436241610738255,0.422818791946309,0.395973154362416
0.449664429530201,0.523489932885906,0.409395973154362,0.469798657718121,0.496644295302013,0.442953020134228
0.422818791946309,0.476510067114094,0.348993288590604,0.449664429530201,0.436241610738255,0.38255033557047
0.449664429530201,0.516778523489933,0.422818791946309,0.422818791946309,0.456375838926175,0.38255033557047
0.483221476510067,0.496644295302013,0.449664429530201,0.449664429530201,0.442953020134228,0.402684563758389
0.469798657718121,0.516778523489933,0.422818791946309,0.422818791946309,0.48993288590604,0.369127516778524
0.48993288590604,0.476510067114094,0.463087248322148,0.442953020134228,0.51006711409396,0.402684563758389
0.442953020134228,0.503355704697987,0.402684563758389,0.449664429530201,0.496644295302013,0.389261744966443
0.402684563758389,0.449664429530201,0.369127516778524,0.442953020134228,0.416107382550336,0.355704697986577
0.483221476510067,0.456375838926175,0.449664429530201,0.422818791946309,0.409395973154362,0.389261744966443
0.449664429530201,0.416107382550336,0.395973154362416,0.449664429530201,0.469798657718121,0.416107382550336
0.463087248322148,0.463087248322148,0.389261744966443,0.442953020134228,0.483221476510067,0.395973154362416
0.429530201342282,0.429530201342282,0.38255033557047,0.449664429530201,0.476510067114094,0.389261744966443
0.469798657718121,0.523489932885906,0.442953020134228,0.463087248322148,0.409395973154362,0.449664429530201
0.48993288590604,0.503355704697987,0.436241610738255,0.416107382550336,0.48993288590604,0.38255033557047
0.442953020134228,0.442953020134228,0.429530201342282,0.436241610738255,0.469798657718121,0.328859060402685
0.449664429530201,0.436241610738255,0.38255033557047,0.48993288590604,0.483221476510067,0.463087248322148
0.409395973154362,0.476510067114094,0.355704697986577,0.476510067114094,0.48993288590604,0.442953020134228
0.416107382550336,0.483221476510067,0.369127516778524,0.456375838926175,0.530201342281879,0.389261744966443
0.463087248322148,0.516778523489933,0.422818791946309,0.409395973154362,0.476510067114094,0.375838926174497
0.449664429530201,0.429530201342282,0.375838926174497,0.422818791946309,0.463087248322148,0.36241610738255
0.463087248322148,0.409395973154362,0.449664429530201,0.476510067114094,0.496644295302013,0.436241610738255
0.463087248322148,0.416107382550336,0.369127516778524,0.429530201342282,0.469798657718121,0.369127516778524
0.476510067114094,0.48993288590604,0.463087248322148,0.469798657718121,0.503355704697987,0.429530201342282
0.442953020134228,0.429530201342282,0.395973154362416,0.449664429530201,0.530201342281879,0.402684563758389
0.463087248322148,0.523489932885906,0.409395973154362,0.503355704697987,0.463087248322148,0.463087248322148
0.429530201342282,0.422818791946309,0.38255033557047,0.436241610738255,0.409395973154362,0.402684563758389
0.456375838926175,0.51006711409396,0.416107382550336,0.449664429530201,0.429530201342282,0.375838926174497
0.456375838926175,0.503355704697987,0.429530201342282,0.442953020134228,0.409395973154362,0.422818791946309
0.436241610738255,0.463087248322148,0.36241610738255,0.483221476510067,0.483221476510067,0.416107382550336
0.469798657718121,0.51006711409396,0.436241610738255,0.436241610738255,0.476510067114094,0.395973154362416
0.436241610738255,0.463087248322148,0.402684563758389,0.449664429530201,0.436241610738255,0.409395973154362
0.409395973154362,0.530201342281879,0.36241610738255,0.469798657718121,0.523489932885906,0.416107382550336
0.402684563758389,0.536912751677852,0.342281879194631,0.463087248322148,0.409395973154362,0.416107382550336
0.463087248322148,0.416107382550336,0.416107382550336,0.463087248322148,0.422818791946309,0.409395973154362
0.442953020134228,0.456375838926175,0.409395973154362,0.476510067114094,0.503355704697987,0.422818791946309
0.436241610738255,0.469798657718121,0.389261744966443,0.449664429530201,0.449664429530201,0.389261744966443
0.463087248322148,0.429530201342282,0.402684563758389,0.429530201342282,0.483221476510067,0.389261744966443
0.422818791946309,0.442953020134228,0.342281879194631,0.469798657718121,0.456375838926175,0.449664429530201
0.483221476510067,0.469798657718121,0.476510067114094,0.503355704697987,0.463087248322148,0.469798657718121
0.429530201342282,0.442953020134228,0.38255033557047,0.48993288590604,0.449664429530201,0.469798657718121
0.449664429530201,0.422818791946309,0.38255033557047,0.449664429530201,0.436241610738255,0.389261744966443
0.483221476510067,0.51006711409396,0.463087248322148,0.449664429530201,0.429530201342282,0.395973154362416
0.436241610738255,0.442953020134228,0.389261744966443,0.429530201342282,0.469798657718121,0.38255033557047
0.429530201342282,0.476510067114094,0.395973154362416,0.416107382550336,0.483221476510067,0.369127516778524
0.456375838926175,0.422818791946309,0.402684563758389,0.402684563758389,0.536912751677852,0.308724832214765
0.456375838926175,0.416107382550336,0.409395973154362,0.469798657718121,0.530201342281879,0.416107382550336
0.442953020134228,0.436241610738255,0.395973154362416,0.48993288590604,0.496644295302013,0.456375838926175
0.476510067114094,0.516778523489933,0.429530201342282,0.436241610738255,0.449664429530201,0.395973154362416
0.429530201342282,0.463087248322148,0.369127516778524,0.429530201342282,0.456375838926175,0.36241610738255
0.422818791946309,0.463087248322148,0.375838926174497,0.416107382550336,0.409395973154362,0.355704697986577
0.476510067114094,0.436241610738255,0.449664429530201,0.483221476510067,0.416107382550336,0.48993288590604
0.469798657718121,0.449664429530201,0.409395973154362,0.442953020134228,0.456375838926175,0.375838926174497
0.409395973154362,0.429530201342282,0.322147651006711,0.483221476510067,0.422818791946309,0.48993288590604
0.436241610738255,0.442953020134228,0.395973154362416,0.422818791946309,0.456375838926175,0.342281879194631
0.449664429530201,0.436241610738255,0.409395973154362,0.402684563758389,0.523489932885906,0.335570469798658
0.48993288590604,0.449664429530201,0.476510067114094,0.416107382550336,0.436241610738255,0.348993288590604
0.442953020134228,0.51006711409396,0.389261744966443,0.436241610738255,0.422818791946309,0.36241610738255
0.469798657718121,0.476510067114094,0.442953020134228,0.429530201342282,0.429530201342282,0.375838926174497
0.442953020134228,0.516778523489933,0.422818791946309,0.449664429530201,0.503355704697987,0.38255033557047
0.429530201342282,0.449664429530201,0.369127516778524,0.483221476510067,0.496644295302013,0.416107382550336
0.456375838926175,0.416107382550336,0.395973154362416,0.456375838926175,0.51006711409396,0.389261744966443
0.449664429530201,0.48993288590604,0.429530201342282,0.409395973154362,0.463087248322148,0.348993288590604
0.429530201342282,0.456375838926175,0.348993288590604,0.436241610738255,0.409395973154362,0.429530201342282
0.436241610738255,0.422818791946309,0.409395973154362,0.429530201342282,0.442953020134228,0.375838926174497
0.469798657718121,0.48993288590604,0.429530201342282,0.469798657718121,0.530201342281879,0.402684563758389
0.469798657718121,0.503355704697987,0.456375838926175,0.436241610738255,0.429530201342282,0.375838926174497
0.476510067114094,0.476510067114094,0.442953020134228,0.456375838926175,0.422818791946309,0.422818791946309
0.469798657718121,0.51006711409396,0.416107382550336,0.483221476510067,0.523489932885906,0.375838926174497
0.442953020134228,0.416107382550336,0.389261744966443,0.476510067114094,0.483221476510067,0.476510067114094
0.442953020134228,0.449664429530201,0.389261744966443,0.436241610738255,0.436241610738255,0.389261744966443
0.429530201342282,0.442953020134228,0.389261744966443,0.442953020134228,0.536912751677852,0.36241610738255
0.456375838926175,0.483221476510067,0.422818791946309,0.48993288590604,0.463087248322148,0.416107382550336
0.449664429530201,0.51006711409396,0.429530201342282,0.449664429530201,0.503355704697987,0.402684563758389
0.483221476510067,0.456375838926175,0.442953020134228,0.48993288590604,0.48993288590604,0.416107382550336
0.429530201342282,0.409395973154362,0.389261744966443,0.436241610738255,0.516778523489933,0.409395973154362
0.442953020134228,0.422818791946309,0.355704697986577,0.449664429530201,0.530201342281879,0.395973154362416
0.449664429530201,0.523489932885906,0.402684563758389,0.416107382550336,0.436241610738255,0.36241610738255
0.422818791946309,0.449664429530201,0.375838926174497,0.409395973154362,0.442953020134228,0.355704697986577
0.463087248322148,0.503355704697987,0.422818791946309,0.456375838926175,0.496644295302013,0.416107382550336
0.449664429530201,0.51006711409396,0.402684563758389,0.469798657718121,0.476510067114094,0.429530201342282
0.442953020134228,0.516778523489933,0.422818791946309,0.429530201342282,0.429530201342282,0.38255033557047
0.422818791946309,0.436241610738255,0.375838926174497,0.463087248322148,0.483221476510067,0.449664429530201
0.463087248322148,0.523489932885906,0.389261744966443,0.429530201342282,0.449664429530201,0.355704697986577
0.449664429530201,0.422818791946309,0.375838926174497,0.449664429530201,0.469798657718121,0.429530201342282
0.442953020134228,0.416107382550336,0.389261744966443,0.449664429530201,0.409395973154362,0.416107382550336
0.469798657718121,0.51006711409396,0.416107382550336,0.456375838926175,0.416107382550336,0.409395973154362
0.463087248322148,0.530201342281879,0.402684563758389,0.416107382550336,0.469798657718121,0.36241610738255
0.456375838926175,0.429530201342282,0.409395973154362,0.463087248322148,0.416107382550336,0.429530201342282
0.416107382550336,0.483221476510067,0.36241610738255,0.469798657718121,0.516778523489933,0.422818791946309
0.483221476510067,0.51006711409396,0.442953020134228,0.483221476510067,0.503355704697987,0.456375838926175
0.449664429530201,0.442953020134228,0.402684563758389,0.48993288590604,0.496644295302013,0.476510067114094
0.456375838926175,0.442953020134228,0.449664429530201,0.422818791946309,0.416107382550336,0.375838926174497
0.456375838926175,0.469798657718121,0.422818791946309,0.442953020134228,0.483221476510067,0.402684563758389
0.442953020134228,0.409395973154362,0.348993288590604,0.48993288590604,0.456375838926175,0.469798657718121
0.463087248322148,0.503355704697987,0.38255033557047,0.463087248322148,0.476510067114094,0.409395973154362
0.442953020134228,0.449664429530201,0.402684563758389,0.463087248322148,0.483221476510067,0.389261744966443
0.442953020134228,0.476510067114094,0.409395973154362,0.483221476510067,0.442953020134228,0.476510067114094
0.449664429530201,0.429530201342282,0.38255033557047,0.422818791946309,0.422818791946309,0.375838926174497
0.422818791946309,0.409395973154362,0.36241610738255,0.449664429530201,0.416107382550336,0.389261744966443
0.442953020134228,0.409395973154362,0.416107382550336,0.48993288590604,0.523489932885906,0.463087248322148
0.436241610738255,0.429530201342282,0.395973154362416,0.503355704697987,0.51006711409396,0.442953020134228
0.476510067114094,0.469798657718121,0.449664429530201,0.469798657718121,0.523489932885906,0.402684563758389
0.442953020134228,0.436241610738255,0.389261744966443,0.483221476510067,0.483221476510067,0.469798657718121
0.469798657718121,0.496644295302013,0.395973154362416,0.463087248322148,0.516778523489933,0.409395973154362
0.409395973154362,0.463087248322148,0.36241610738255,0.416107382550336,0.469798657718121,0.36241610738255
0.449664429530201,0.536912751677852,0.395973154362416,0.463087248322148,0.496644295302013,0.429530201342282
0.456375838926175,0.476510067114094,0.436241610738255,0.442953020134228,0.416107382550336,0.395973154362416
0.409395973154362,0.429530201342282,0.369127516778524,0.463087248322148,0.469798657718121,0.449664429530201
0.483221476510067,0.463087248322148,0.422818791946309,0.456375838926175,0.48993288590604,0.429530201342282
0.469798657718121,0.523489932885906,0.416107382550336,0.422818791946309,0.456375838926175,0.375838926174497
0.442953020134228,0.436241610738255,0.402684563758389,0.483221476510067,0.48993288590604,0.429530201342282
0.416107382550336,0.449664429530201,0.38255033557047,0.409395973154362,0.536912751677852,0.342281879194631
0.456375838926175,0.429530201342282,0.402684563758389,0.469798657718121,0.483221476510067,0.449664429530201
0.463087248322148,0.409395973154362,0.416107382550336,0.456375838926175,0.422818791946309,0.409395973154362
0.416107382550336,0.442953020134228,0.375838926174497,0.463087248322148,0.496644295302013,0.416107382550336
0.456375838926175,0.516778523489933,0.416107382550336,0.483221476510067,0.503355704697987,0.416107382550336
0.402684563758389,0.463087248322148,0.36241610738255,0.469798657718121,0.476510067114094,0.449664429530201
0.456375838926175,0.422818791946309,0.422818791946309,0.416107382550336,0.476510067114094,0.348993288590604
0.442953020134228,0.463087248322148,0.369127516778524,0.463087248322148,0.409395973154362,0.442953020134228
0.449664429530201,0.456375838926175,0.395973154362416,0.429530201342282,0.469798657718121,0.395973154362416
0.416107382550336,0.48993288590604,0.335570469798658,0.449664429530201,0.449664429530201,0.389261744966443
0.429530201342282,0.496644295302013,0.38255033557047,0.469798657718121,0.463087248322148,0.476510067114094
0.449664429530201,0.48993288590604,0.402684563758389,0.429530201342282,0.429530201342282,0.342281879194631
0.463087248322148,0.456375838926175,0.395973154362416,0.442953020134228,0.463087248322148,0.38255033557047
0.416107382550336,0.496644295302013,0.375838926174497,0.456375838926175,0.422818791946309,0.389261744966443
0.422818791946309,0.48993288590604,0.322147651006711,0.422818791946309,0.483221476510067,0.389261744966443
0.429530201342282,0.463087248322148,0.375838926174497,0.436241610738255,0.436241610738255,0.395973154362416
0.48993288590604,0.503355704697987,0.463087248322148,0.409395973154362,0.476510067114094,0.375838926174497
0.442953020134228,0.449664429530201,0.389261744966443,0.409395973154362,0.469798657718121,0.342281879194631
0.436241610738255,0.456375838926175,0.369127516778524,0.48993288590604,0.530201342281879,0.476510067114094
0.456375838926175,0.536912751677852,0.416107382550336,0.48993288590604,0.516778523489933,0.456375838926175
0.449664429530201,0.442953020134228,0.389261744966443,0.442953020134228,0.416107382550336,0.409395973154362
0.409395973154362,0.456375838926175,0.36241610738255,0.442953020134228,0.409395973154362,0.442953020134228
0.449664429530201,0.503355704697987,0.369127516778524,0.449664429530201,0.469798657718121,0.442953020134228
0.463087248322148,0.469798657718121,0.463087248322148,0.463087248322148,0.51006711409396,0.395973154362416
0.442953020134228,0.409395973154362,0.416107382550336,0.449664429530201,0.503355704697987,0.422818791946309
0.483221476510067,0.476510067114094,0.416107382550336,0.476510067114094,0.449664429530201,0.476510067114094
0.422818791946309,0.422818791946309,0.36241610738255,0.469798657718121,0.483221476510067,0.409395973154362
0.422818791946309,0.416107382550336,0.36241610738255,0.449664429530201,0.48993288590604,0.395973154362416
0.402684563758389,0.51006711409396,0.348993288590604,0.449664429530201,0.449664429530201,0.395973154362416
0.463087248322148,0.463087248322148,0.442953020134228,0.449664429530201,0.409395973154362,0.38255033557047
0.429530201342282,0.422818791946309,0.369127516778524,0.436241610738255,0.416107382550336,0.402684563758389
0.449664429530201,0.516778523489933,0.38255033557047,0.463087248322148,0.48993288590604,0.436241610738255
0.449664429530201,0.523489932885906,0.389261744966443,0.429530201342282,0.429530201342282,0.355704697986577
0.402684563758389,0.449664429530201,0.335570469798658,0.442953020134228,0.51006711409396,0.416107382550336
0.456375838926175,0.483221476510067,0.402684563758389,0.429530201342282,0.436241610738255,0.342281879194631
0.442953020134228,0.416107382550336,0.389261744966443,0.416107382550336,0.456375838926175,0.36241610738255
0.436241610738255,0.429530201342282,0.36241610738255,0.469798657718121,0.483221476510067,0.456375838926175
0.449664429530201,0.523489932885906,0.36241610738255,0.422818791946309,0.409395973154362,0.355704697986577
0.463087248322148,0.536912751677852,0.375838926174497,0.48993288590604,0.48993288590604,0.402684563758389
0.436241610738255,0.523489932885906,0.395973154362416,0.469798657718121,0.449664429530201,0.442953020134228
0.416107382550336,0.436241610738255,0.355704697986577,0.409395973154362,0.422818791946309,0.355704697986577
0.476510067114094,0.483221476510067,0.416107382550336,0.456375838926175,0.516778523489933,0.429530201342282
0.416107382550336,0.429530201342282,0.355704697986577,0.463087248322148,0.530201342281879,0.36241610738255
0.436241610738255,0.496644295302013,0.416107382550336,0.476510067114094,0.469798657718121,0.429530201342282
0.463087248322148,0.48993288590604,0.429530201342282,0.456375838926175,0.463087248322148,0.449664429530201
0.483221476510067,0.476510067114094,0.409395973154362,0.429530201342282,0.409395973154362,0.38255033557047
0.449664429530201,0.523489932885906,0.422818791946309,0.456375838926175,0.483221476510067,0.442953020134228
0.442953020134228,0.48993288590604,0.429530201342282,0.429530201342282,0.429530201342282,0.36241610738255
0.429530201342282,0.442953020134228,0.348993288590604,0.429530201342282,0.436241610738255,0.369127516778524
0.449664429530201,0.416107382550336,0.355704697986577,0.469798657718121,0.516778523489933,0.422818791946309
0.409395973154362,0.449664429530201,0.342281879194631,0.442953020134228,0.409395973154362,0.375838926174497
0.436241610738255,0.422818791946309,0.402684563758389,0.476510067114094,0.48993288590604,0.429530201342282
0.436241610738255,0.416107382550336,0.402684563758389,0.409395973154362,0.449664429530201,0.375838926174497
0.483221476510067,0.469798657718121,0.456375838926175,0.402684563758389,0.523489932885906,0.322147651006711
